SAFETY-TECH,2021-02-11,2021-04-23,Rule 19(a) / Re-referred to Rules Committee
DEPT VET AFF  VET HOME FUND,2022-01-05,2022-02-10,Rule 3-9(a) / Re-referred to Assignments
CONGRATS-AREA DIESEL SERVICE,2021-03-30,2021-04-13,Resolution Adopted
SCH CD-EVIDENCE-BASED FUNDING,2022-01-28,2022-01-31,Referred to Rules Committee
HUMAN RTS-WORK AUTHORIZATION,2021-01-13,2021-08-02,Public Act . . . . . . . . . 102-0233
SCH CD-TIME OUT & RESTRAINT,2021-02-26,2021-04-23,Rule 3-9(a) / Re-referred to Assignments
SCH CD-FUNDING FORMULA-EAV,2022-01-21,2022-05-13,Public Act . . . . . . . . . 102-0782
EPA-UNDERGROUND STORAGE TANKS,2021-02-26,2021-04-16,Rule 3-9(a) / Re-referred to Assignments
JUV CT-NEGLECTED MINOR,2021-01-14,2021-04-23,Rule 19(a) / Re-referred to Rules Committee
UTILITIES-NET METERING NOTICE,2021-12-08,2022-02-18,Rule 19(a) / Re-referred to Rules Committee
MEMORIAL-REP. DANIEL M. PIERCE,2021-03-10,2021-03-18,Resolution Adopted
PUERTO RICO-SELF-DETERMINATION,2021-03-15,2021-03-17,Resolution Adopted
JUV CT & CD CORR-YOUTH CENTERS,2021-02-19,2021-08-13,Public Act . . . . . . . . . 102-0350
MINORS-NO FEES OR FINES,2022-01-19,2022-01-19,Referred to Assignments
EPA-ENVIRONMENTAL JUSTICE,2021-05-26,2022-03-23,Added as Co-Sponsor Sen. Diane Pappas
STUDENT RECORD/CONFERENCE-DCFS,2021-02-11,2021-07-30,Public Act . . . . . . . . . 102-0199
SCH CD-SCH BOARD-OFFICE OATH,2021-02-18,2021-04-23,Referred to Assignments
SCH CD-SUSPEND/EXPEL PUPIL,2021-02-26,2021-08-27,Public Act . . . . . . . . . 102-0635
PEMBROKE NATURAL GAS PROGRAM,2021-12-28,2022-01-05,Referred to Rules Committee
TRAUMA-INFORMED POLICIES,2021-03-16,2021-03-16,Referred to Assignments
SCH CD-TRANSFER ALT SCHOOL,2022-01-11,2022-05-10,Senate Floor Amendment No. 1 Pursuant to Senate Rule 3-9(b) / Referred to Assignments
SCH CD-EVIDENCE-BASED FUNDING,2021-01-25,2022-02-25,Rule 19(a) / Re-referred to Rules Committee
MCHENRY COUNTY CHILD SERVICES,2021-02-04,2021-03-27,Rule 19(a) / Re-referred to Rules Committee
BEHAVIOR ANALYST-LICENSURE,2021-02-16,2021-03-27,Rule 19(a) / Re-referred to Rules Committee
NATIONAL BIODIVERSITY STRATEGY,2022-10-19,2022-10-19,Filed with the Clerk by Rep. Rita Mayfield
SCH CD-CHI-CHARTER SCH-LSC,2021-02-26,2021-02-26,Referred to Assignments
CONGRATS-JIM ARDIS,2021-10-25,2021-10-26,Resolution Adopted
SCHOOL PSYCHOLOGY AWARENESS WK,2021-10-20,2022-03-09,Resolution Adopted
ABUSED CHILD-GROOMING,2021-02-19,2021-04-16,Added Co-Sponsor Rep. Angelica Guerrero-Cuellar
PENSION&WORKERS COMP-PTSD,2021-02-19,2021-03-27,Rule 19(a) / Re-referred to Rules Committee
GOVT ETHICS-ECONOMIC INTERESTS,2021-02-24,2021-05-04,Added as Chief Co-Sponsor Sen. Laura M. Murphy
SAFETY-TECH,2021-02-25,2021-04-23,Rule 3-9(a) / Re-referred to Assignments
CHILD CARE-FOSTER YOUTH W/KIDS,2021-12-01,2022-05-27,Public Act . . . . . . . . . 102-0926
US DEPT. OF ED-ASSESSMENT,2021-03-19,2021-05-12,Resolution Adopted 075-039-000
HLTH CARE SURROGATE-DEFINITION,2021-12-07,2022-02-23,Referred to Assignments
"COMMENDS-SANDRA ""SANDY"" FRUM",2021-04-14,2021-04-16,Added Chief Co-Sponsor Rep. Bob Morgan
TRUST CODE-VARIOUS,2021-02-16,2021-08-06,Public Act . . . . . . . . . 102-0279
PAINT STEWARDSHIP ACT,2022-01-21,2022-02-10,Rule 3-9(a) / Re-referred to Assignments
CONGRATS-SCHAUMBURG BUS. ASSN.,2021-05-27,2021-05-28,Resolution Adopted
IMDMA-VISITATION-NONPARENTS,2021-01-29,2021-04-16,Rule 3-9(a) / Re-referred to Assignments
FLAGS AT STATE PARKS,2021-02-26,2021-08-16,Public Act . . . . . . . . . 102-0388
SECOND CHANCE STATE CONTRACTS,2022-01-19,2022-02-10,Rule 3-9(a) / Re-referred to Assignments
ECUMENICAL SEE DAY,2021-02-23,2021-02-23,Referred to Assignments
CONGRATS-AIA ILLINOIS,2021-05-19,2021-05-20,Resolution Adopted
LANDON EQUESTRIAN CAMP,2021-02-17,2021-02-17,Referred to Assignments
SCHOOL CODE-VARIOUS,2022-01-28,2022-02-18,Rule 19(a) / Re-referred to Rules Committee
CORPORATE GIVEAWAYS COMPACT,2021-01-14,2021-04-01,Added Co-Sponsor Rep. Lindsey LaPointe
HEALTHCARE SURROGATE-PHYSICIAN,2021-02-05,2021-07-30,Public Act . . . . . . . . . 102-0182
ENVIRONMENTAL RESPONSE PROJECT,2022-01-21,2022-01-21,Referred to Assignments
SOCIAL WORK MONTH,2021-02-23,2021-05-31,Resolution Adopted
DHFS-BEHAVIORAL HEALTH WAIVER,2022-01-28,2022-03-29,Added Co-Sponsor Rep. La Shawn K. Ford
SCHOOL STUDENT-PARENT/VICTIM,2021-02-19,2021-08-20,Public Act . . . . . . . . . 102-0466
SOLID WASTE SITE OPERATOR,2022-01-25,2022-05-10,Pursuant to Senate Rule 3-9(b) / Referred to Assignments
SOLID WASTE SITE OPERATOR,2022-01-19,2022-05-27,Public Act . . . . . . . . . 102-1017
UTIL-PUBLIC CONVENIENCE CERT,2022-01-27,2022-03-03,Added Co-Sponsor Rep. LaToya Greenwood
GOOD FOOD TASK FORCE,2021-03-10,2021-07-18,Rule 19(b) / Re-referred to Rules Committee
SCH CD-CONTRACT-FOOD SERVICE,2021-02-16,2022-02-04,Added Co-Sponsor Rep. Theresa Mah
WETLAND CONSERVATION FUND,2021-02-26,2021-04-16,Rule 3-9(a) / Re-referred to Assignments
MEMORIAL-NANCY MACKIEWICZ,2021-10-26,2021-10-28,Resolution Adopted
PANDEMIC ECONOMIC RELIEF,2021-02-17,2021-07-16,Pursuant to Senate Rule 3-9(b) / Referred to Assignments
REGULATION-TECH,2021-02-17,2021-02-17,Referred to Assignments
REAL ESTATE-DISCRIMINATION,2021-01-13,2021-05-13,Added as Alternate Chief Co-Sponsor Sen. Patricia Van Pelt
MEMORIAL-JANICE MITCHELL,2022-03-07,2022-03-10,Resolution Adopted
FINANCE-CREDIT UNIONS/VARIOUS,2021-02-26,2022-10-21,Chief Sponsor Changed to Sen. Don Harmon
CONGRESSMAN TIM JOHNSON HWY,2021-02-25,2021-02-25,Referred to Assignments
MEMORIAL-D. GARDNER-SANKEY,2022-04-26,2022-04-26,Filed with the Clerk by Rep. Mary E. Flowers
CASE REVIEW-HOMICIDE VICTIMS,2021-08-30,2022-09-06,Added Co-Sponsor Rep. Lindsey LaPointe
INC TX-ANAEROBIC DIGESTERS,2021-02-05,2021-03-27,Rule 19(a) / Re-referred to Rules Committee
WORKERS COMP-PRESUMPTION,2022-01-19,2022-03-24,Added Co-Sponsor Rep. Joyce Mason
VETERANS HOME ADMISSIONS,2021-02-03,2021-04-16,Rule 3-9(a) / Re-referred to Assignments
SAFETY-TECH,2021-02-19,2022-02-18,Rule 19(a) / Re-referred to Rules Committee
CV SYNDROME AWARENESS DAY,2021-12-15,2022-02-25,Resolution Adopted
US DEPT. OF ED-ASSESSMENT,2021-03-15,2021-03-17,Added as Chief Co-Sponsor Sen. Kimberly A. Lightford
FREDERICK LAW OLMSTED DAY,2022-02-03,2022-04-03,Resolution Adopted
JUV CT-VEHICULAR HIJACKING,2022-01-27,2022-02-18,Rule 19(a) / Re-referred to Rules Committee
DHS-PEACE ACT,2022-01-28,2022-04-11,Rule 19(a) / Re-referred to Rules Committee
REGULATION-TECH,2021-02-25,2021-05-31,Rule 3-9(a) / Re-referred to Assignments
PESTICIDES-NEONICOTINOIDS,2022-01-14,2022-02-18,Rule 19(a) / Re-referred to Rules Committee
HUMAN RIGHTS-EMPLOYMENT-NOTICE,2021-02-19,2021-03-27,Rule 19(a) / Re-referred to Rules Committee
FIREFIGHTING FOAM,2021-02-19,2021-03-27,Rule 19(a) / Re-referred to Rules Committee
OUT OF SCHOOL PROGRAMS-SUPPORT,2022-01-27,2022-04-04,Resolution Adopted
PROCURE DOMESTIC PRODUCTS,2019-01-16,2021-01-12,Senate Floor Amendment No. 3 Motion to Concur Recommends Be Adopted Rules Committee;  005-000-000
MEMORIAL-SENATOR MAGGIE CROTTY,2021-01-04,2021-01-13,Resolution Adopted
EPA-ETHYLENE OXIDE PHASE OUT,2019-09-13,2019-12-15,Pursuant to Senate Rule 3-9(b) / Referred to Assignments
JUV CT-DETENTION SCREENING,2019-02-07,2021-01-11,Held on Calendar Order of Second Reading - Short Debate
ED EMPLOYEE-IMPASSE PROCEDURES,2019-02-07,2021-01-11,Added as Alternate Co-Sponsor Sen. Celina Villanueva
RACIAL DISCRIMINATION,2019-02-13,2021-01-11,Added Alternate Co-Sponsor Rep. Lakesia Collins
WORKPLACE TRANSPARENCY ACT,2019-02-15,2021-01-10,Chief Sponsor Changed to Sen. Don Harmon
LANDSCAPE ARCHITECTS,2021-01-10,2021-01-10,Referred to Assignments
URGES REDOUBLING CONSERVATION,2020-06-10,2021-01-08,Referred to Rules Committee
MEMORIAL-SHEILA H. SCHULTZ,2020-07-08,2021-01-08,Resolution Adopted
CONGRATS-KENDALL COUNTY 4-H,2020-10-28,2021-01-08,Resolution Adopted
COMMEND-WILLIAM D. MCLEOD,2020-09-10,2021-01-08,Resolution Adopted
COMMISSION-PROCURE & CONTRACTS,2021-01-07,2021-01-08,Referred to Rules Committee
JLMC-FIREFIGHTER APPOINTMENTS,2020-02-04,2021-01-04,Referred to Assignments
STUDENT RECORD/CONFERENCE-DCFS,2020-01-16,2021-01-04,Referred to Assignments
BOOKER WASHINGTON CENTER DAY,2020-10-30,2021-01-08,Referred to Rules Committee
SCH CD-ATTENDANCE COMMISSION,2021-01-04,2021-01-04,Referred to Assignments
ADOPTION-RELATED CHILD DEF,2021-01-04,2021-01-04,Referred to Assignments
MEMORIAL-BARBARA A. MULLARKEY,2021-01-04,2021-01-04,Referred to Resolutions Consent Calendar
DOMESTIC-EMOTIONAL ABUSE,2019-02-15,2020-12-14,Added Co-Sponsor Rep. Barbara Hernandez
SCH CD-TEACHERS-EVALUATIONS,2020-02-14,2020-12-07,Chief Sponsor Changed to Sen. Don Harmon
GROW YOUR OWN TEACHER,2019-01-31,2020-12-01,Chief Sponsor Changed to Sen. Don Harmon
REAL ESTATE-DISCRIMINATION,2020-11-09,2020-11-10,Referred to Rules Committee
ADOPTION-RELATED CHILD DEF,2020-09-10,2020-11-10,Referred to Rules Committee
ENVIRONMENTAL JUSTICE POLICY,2020-01-29,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
BLACK NURSES MONTH,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
CHILDREN'S OUTDOOR RIGHTS,2020-01-30,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
NATIVE PLANT WEEK,2020-01-15,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
PRESERVE AFRICAN AM. FAMILY,2020-01-29,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
WHOLE CHILD MONTH,2020-01-03,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
INCOME TAX RATE AMEND-ARGUMENT,2020-05-21,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
FIRE DPT-APPRENTICE PREFERENCE,2019-02-14,2019-08-23,Public Act . . . . . . . . . 101-0489
GOVERNMENT SEVERANCE PAY,2019-11-14,2020-10-21,Added as Co-Sponsor Sen. Adriane Johnson
CHARTER SCH COMMISSION-ABOLISH,2019-02-05,2019-04-12,Referred to Assignments
PROCURE DOMESTIC PRODUCTS,2019-01-16,2020-06-10,Public Act . . . . . . . . . 101-0636
JUV CT-NEGLECTED MINOR,2020-01-16,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
FIREFIGHTER EXAMINATION AGE,2020-02-05,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
WRK COMP PTSD FIRST RESPONDER,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
PHARMACY-PRESCRIPTION LIMITS,2018-12-19,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
BEHAVIOR ANALYST-LICENSURE,2019-02-14,2020-06-23,House Floor Amendment No. 1 Rule 19(c) / Re-referred to Rules Committee
JUV CT-DETENTN-FORCIBLE FELONY,2020-01-28,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
HUMAN RIGHTS-EMPLOYMENT-NOTICE,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
SCH CD-FAMILY RIGHTS & PRIVACY,2019-02-15,2020-06-23,House Committee Amendment No. 1 Rule 19(c) / Re-referred to Rules Committee
EMPLOYMENT-CRIME VICTIM LEAVE,2020-02-11,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
JUV CT-DETENTION SCREENING,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
JUV CT & CD CORR-YOUTH CENTERS,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
STATE GOV-REPORTS,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
RADIOCHEMISTRY LAB PROGRAM,2020-01-28,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
EMPLOYMENT DISCRIMINATION,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
EARLY CHILDHOOD TEACHER-QUALIF,2020-02-04,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
PUB UTIL-OIL PIPELINES,2019-02-15,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
PHARMACY- DISCIPLINARY REVIEW,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
HABITUAL CRIMINALS-REPEAL,2019-11-27,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
LANDSCAPE ARCHITECTS,2020-02-10,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
EMERGENCY TELEPHONE SYSTEM,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
HEALTHCARE SURROGATE-PHYSICIAN,2020-02-05,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
PHARMACEUTICAL TAKE-BACK,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
ENVIRONMENT-ALTERNATE FUELS,2019-02-14,2020-06-23,House Committee Amendment No. 1 Rule 19(c) / Re-referred to Rules Committee
HIGHER ED-CAMPUS FREE SPEECH,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
CORPORATE GIVEAWAYS COMPACT,2020-01-17,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
WILDLIFE CD-WILD SWINE,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
EPA-UNDERGROUND STORAGE TANKS,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
DNR-OUTDOOR GRANTS PROGRAM,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
SCH CD-ST FUNDING FORMULA,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
SCH CD-SEX ED/FAMILY LIFE,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
DATA PRIVACY DAY,2020-01-28,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
COMMEND-ESSENTIAL WORKERS,2020-05-19,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
SCH CD-COMMISSION/TASK FORCE,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
SCH CD-BULLYING PREVENTION,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
AIRPORTS-ENVIRONMENTAL IMPACT,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
INVEST-EARLY CHILDHOOD WKFCE,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
CHARTER SCH-UNION NEUTRALITY,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
CIV RIGHTS-WORK AUTHORIZATION,2020-01-28,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
HIGH VOLUME DOG BREEDER,2020-02-14,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
SCH CD-EVIDENCE-BASED FUNDING,2019-10-10,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
FIREFIGHTING FOAM,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
CYBERSECURITY-INFORMATION TECH,2020-01-31,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
RACIAL DISCRIMINATION,2019-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
PESTICIDE-NEONICOTINOID,2020-01-29,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
MCHENRY COUNTY CHILD SERVICES,2020-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
SCH-EDUCATION PRIORITIZATION,2019-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
DCFS-VITAMIN K SHOTS,2020-02-10,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
WORKER COMP-MRSA/HEARING LOSS,2019-02-13,2020-06-23,Rule 19(b) / Re-referred to Rules Committee
INTERGENERATIONAL POVERTY ACT,2020-02-14,2020-07-10,Fiscal Note Filed
HUM RIGHTS-EMPLOYER-DEFINITION,2019-01-09,2019-08-20,Public Act . . . . . . . . . 101-0430
ANTI-HARASSMENT TASK FORCE,2019-01-25,2019-04-12,House Floor Amendment No. 2 Rule 19(c) / Re-referred to Rules Committee
SCH CD-STUDENT EXPULSION-GUNS,2019-02-15,2019-11-12,Total Veto Stands
SOS-VARIOUS-ADMINISTRATION,2019-02-08,2019-08-02,Public Act . . . . . . . . . 101-0185
RESIDENTIAL TREATMENT-MINORS,2019-02-13,2019-07-12,Public Act . . . . . . . . . 101-0063
LANDSCAPE ARCHITECTURE-NEW ACT,2019-02-15,2019-08-16,Public Act . . . . . . . . . 101-0423
EPA-BPA-BUSINESS RECORDS,2019-02-05,2019-08-26,Public Act . . . . . . . . . 101-0457
SCH CD-BULLY/HARASSMENT POLICY,2019-02-15,2019-08-16,Public Act . . . . . . . . . 101-0418
SAFE SCHOOLS/HEALTHY LEARNING,2019-02-05,2020-02-19,Added Co-Sponsor Rep. Kelly M. Cassidy
UTILITIES-ELECTRIC PROCUREMENT,2019-02-14,2020-05-22,"Added Co-Sponsor Rep. Jonathan ""Yoni"" Pizer"
VEH CD-EXCESSIVE IDLING,2019-02-06,2019-08-09,Public Act . . . . . . . . . 101-0319
IMMIGRATION STATUS-ACCESS,2019-01-31,2019-06-21,Public Act . . . . . . . . . 101-0019
SOLID WASTE MGMT-RESOURCE MGMT,2019-02-15,2019-07-12,Public Act . . . . . . . . . 101-0074
CORONER-SUDDEN INFANT DEATH,2019-02-15,2019-08-09,Public Act . . . . . . . . . 101-0338
SUICIDE-FIRST RESPONDERS,2019-02-14,2019-08-16,Public Act . . . . . . . . . 101-0375
PESTICIDES-SCHOOLS,2020-02-04,2020-05-15,"Rule 2-10 Third Reading/Passage Deadline Established As May 31, 2020"
SCH REPORT CARD-LEAD-CHICAGO,2019-01-08,2019-08-12,"Chief Co-Sponsor Changed to Rep. Lamont J. Robinson, Jr."
GROW YOUR OWN TEACHER,2018-11-30,2019-07-26,Public Act . . . . . . . . . 101-0122
SAFE SCHOOLS/HEALTHY LEARNING,2019-02-15,2019-08-20,Public Act . . . . . . . . . 101-0438
CHARTER SCH COMMISSION-ABOLISH,2019-02-06,2019-08-23,Public Act . . . . . . . . . 101-0543
SCHOOL CODE-VARIOUS,2019-02-15,2019-06-14,Public Act . . . . . . . . . 101-0017
DRYCLEAN ENVIRONMENT RESPONSE,2019-01-31,2019-12-13,Public Act . . . . . . . . . 101-0605
INSURANCE-MANAGED CARE-HMO,2019-02-15,2019-12-13,Public Act . . . . . . . . . 101-0608
INCARCERATION-REIMBURSE-REPEAL,2019-01-24,2019-08-09,Public Act . . . . . . . . . 101-0235
JUV CT-APPLICABILITY,2019-02-05,2019-07-12,Public Act . . . . . . . . . 101-0079
EPA-PERMITS,2020-02-11,2020-05-15,"Rule 2-10 Third Reading/Passage Deadline Established As May 31, 2020"
SCH CD-COMPUTER SCIENCE ED,2019-01-18,2019-05-10,Rule 3-9(a) / Re-referred to Assignments
SCH CD-SCHOOL REPORT CARD,2019-02-14,2019-07-12,Public Act . . . . . . . . . 101-0068
COAL ASH TASK FORCE,2019-03-20,2019-07-02,Rule 19(b) / Re-referred to Rules Committee
GREAT LAKES APPRECIATION DAY,2019-03-22,2019-05-16,Added Co-Sponsor Rep. Mark Batinick
CONGRATS-SUSAN J. KOCH,2020-05-21,2020-05-22,Resolution Adopted
ALZHEIMERS-STAFF TRAINING,2020-01-29,2020-05-15,"Rule 2-10 Committee/3rd Reading Deadline Established As May 31, 2020"
COMMEND-ESSENTIAL WORKERS,2020-05-20,2020-05-22,"Added Co-Sponsor Rep. Maurice A. West, II"
FINANCIAL INST CYBERSECURITY,2019-02-14,2019-03-29,Rule 19(a) / Re-referred to Rules Committee
WETLAND CONSERVATION FUND,2020-02-14,2020-02-27,"Added as Co-Sponsor Sen. Emil Jones, III"
SOCIAL WORK MONTH,2019-01-30,2019-03-28,Resolution Adopted
CADAVER ADVISORY COUNCIL,2020-02-11,2020-05-15,"Rule 2-10 Committee/3rd Reading Deadline Established As May 31, 2020"
PROTECTIVE EQUIP RESPONSIBILIT,2020-05-05,2020-05-22,"Added Co-Sponsor Rep. Jonathan ""Yoni"" Pizer"
IL POWER AGENCY-CONTRACTS,2019-02-15,2019-07-19,Public Act . . . . . . . . . 101-0113
INVEST-EARLY CHILDHOOD WKFCE,2020-02-25,2020-02-25,Referred to Assignments
LAKE COUNTY-ETHYLENE OXIDE-EPA,2019-02-27,2019-06-01,Adopted Both Houses
LOCAL GOV BANKRUPTCY NEUT EVAL,2019-07-25,2019-10-17,Referred to Rules Committee
SAFETY-TECH,2020-02-04,2020-02-04,Referred to Assignments
PHARMACY-PRESCRIPTION LIMITS,2018-11-30,2019-03-29,Rule 19(a) / Re-referred to Rules Committee
CAPITAL PLAN-NATURAL AREAS,2019-03-12,2019-05-31,Resolution Adopted
MEDICAID-MENTAL HEALTH-YOUTH,2019-02-15,2019-04-08,Added as Co-Sponsor Sen. Pat McGuire
WORKPLACE PRIVACY-E-VERIFY,2020-01-15,2020-01-16,Referred to Rules Committee
CONGRATS-PROVIDENCE CATHOLIC,2019-01-23,2019-01-29,Resolution Adopted
SCH CD-SCHOOL REPORT CARD,2020-02-14,2020-04-12,Pursuant to Senate Rule 3-9(b) / Referred to Assignments
UTILITIES-ELECTRIC PROCUREMENT,2019-02-15,2019-03-05,Added as Chief Co-Sponsor Sen. Neil Anderson
CYBERSECURITY-INFORMATION TECH,2020-01-31,2020-02-18,Tabled
IMDMA-STEP-PARENT; COUNSELING,2020-01-19,2020-05-15,"Rule 2-10 Third Reading/Passage Deadline Established As May 31, 2020"
CHILD CARE-APPLICANT-FELONY,2019-02-15,2019-07-19,Public Act . . . . . . . . . 101-0112
ED EMPLOYEE-IMPASSE PROCEDURES,2019-02-15,2019-05-09,Added as Chief Co-Sponsor Sen. Laura M. Murphy
MEMORIAL-PATRICK WELCH,2020-01-15,2020-01-19,Resolution Adopted
LIVESTOCK MANAGEMENT FACILITY,2019-04-12,2019-04-12,Referred to Assignments
CONGRATS-ROCHESTER,2019-04-10,2019-04-11,Resolution Adopted
MEMORIAL-SHIRLEY VALEVICIUS,2019-05-22,2019-05-24,Resolution Adopted
ILLINOIS-CLIMATE CHANGE,2020-01-15,2020-04-12,Pursuant to Senate Rule 3-9(b) / Referred to Assignments
REGULATORY SUNRISE REVIEW ACT,2019-02-07,2019-03-22,Rule 3-9(a) / Re-referred to Assignments
PESTICIDE ACT-PENALTIES,2019-02-15,2019-03-22,Rule 3-9(a) / Re-referred to Assignments
SCH CD-CHI CHARTER SCH,2019-01-11,2019-10-04,Added Co-Sponsor Rep. Lindsey LaPointe
MEMORIAL-HENRY L. HENDERSON,2019-05-07,2019-05-09,Resolution Adopted
SCH CD-SPECIAL ED-INTERVENTION,2020-01-08,2020-04-12,Pursuant to Senate Rule 3-9(b) / Referred to Assignments
ENVIRONMENTAL IMPACT NOTE,2019-02-05,2020-05-21,"Added Co-Sponsor Rep. Jonathan ""Yoni"" Pizer"
AGING-DHS-DHFS-DON SCORES,2019-02-13,2019-03-29,Rule 19(a) / Re-referred to Rules Committee
CIV PRO-ADMINISTRATIVE REVIEW,2019-02-14,2020-05-21,"Added Co-Sponsor Rep. Jonathan ""Yoni"" Pizer"
EARLY INVENTION-DEFINED TERM,2019-01-29,2019-04-15,Added as Chief Co-Sponsor Sen. Kimberly A. Lightford
SAFETY-TECH,2020-02-14,2020-02-14,Referred to Assignments
SCH CD-END INTERFUND TRANSFER,2019-01-31,2019-03-29,Rule 19(a) / Re-referred to Rules Committee
HABITUAL CRIMINAL-REPEAL,2019-02-01,2019-03-29,House Committee Amendment No. 1 Rule 19(c) / Re-referred to Rules Committee
MODIFY-SUPPORT/PARENTING TIME,2019-02-15,2019-03-29,Rule 19(a) / Re-referred to Rules Committee
COMMUNITY MENTAL HEALTH REFORM,2020-02-14,2020-05-15,"Rule 2-10 Committee/3rd Reading Deadline Established As May 31, 2020"
INS-DENIAL/SITE OF TREATMENT,2020-02-14,2020-05-15,"Rule 2-10 Committee/3rd Reading Deadline Established As May 31, 2020"
SAFETY-TECH,2019-01-17,2019-04-12,Rule 19(a) / Re-referred to Rules Committee
SAFETY-TECH,2020-02-04,2020-02-04,Referred to Assignments
MIN WAGE DELAY IMPLEMENTATION,2020-05-19,2020-05-19,Added as Co-Sponsor Sen. Craig Wilcox
JUV COURT-APPEARANCE-VIDEO,2019-02-13,2019-03-22,Rule 3-9(a) / Re-referred to Assignments
LAKE COUNTY-ETHYLENE OXIDE-EPA,2019-04-02,2020-05-22,"Added Co-Sponsor Rep. Jonathan ""Yoni"" Pizer"
ABORTION-LIMITATIONS,2019-02-08,2019-03-29,Rule 19(a) / Re-referred to Rules Committee
CHILD ABUSE-REPORTING-PENALTY,2019-02-14,2019-03-29,Rule 19(a) / Re-referred to Rules Committee
